question_id,image_path,question,choices,correct_answer,predicted_answer,raw_confidence,is_correct
498,images/498_img1.jpg,The graph below shows the AD-AS diagram for Canada. <image 1> What type of fiscal policy should the government of Canada be implementing to bring the economy to the long-run equilibrium (select one)?,"['The government should decrease taxes without increasing spending.', 'There is no need for either contractionary or expansionary fiscal policy.', 'The government should decrease spending without decreasing taxes.', 'The government should implement a neutral fiscal policy.', 'The government should implement expansionary fiscal policy.', 'The government should implement contractionary fiscal policy.', 'The government should implement monetary policy instead of fiscal policy.', 'The government should increase exchange rates.', 'The government should increase interest rates.']",The government should implement expansionary fiscal policy.,Expansionary,0.5275463461875916,0
499,images/499_img1.jpg,Which statement illustrates the concept in <image 1>?,"['Schools should offer more extracurricular activities to combat childhood obesity.', 'Parents should take more responsibility in ensuring their child has a balanced diet.', 'Childhood obesity can be prevented by implementing strict dietary guidelines in schools.', 'The community should be more involved in promoting healthy lifestyle choices for children.', ""Physical activity and healthy eating are a fundamental part of a child's education."", 'In 2003, states like Arkansas adopted laws requiring elementary schools to remove soft drink vending machines from schools.', 'Obesity in children is obviously a result of parental neglect and, therefore, schools should take a greater role to prevent it.', 'Governments should regulate the food industry to ensure healthier options for children.', 'Schools should have mandatory physical education classes to promote fitness.', ""Merely restricting children's access to junk food at school is not enough to prevent obesity.""]",Physical activity and healthy eating are a fundamental part of a child's education.,Physical activity and healthy eating are a fundamental part of a child's education.,0.1409714221954345,1
501,images/501_img1.jpg,The work (<image 1>) shown can be attributed to which of the following art-historical movements?,"['Cubism', 'Dadaism', 'Realism', 'Impressionism', 'Neoclassicism', 'Surrealism', 'Renaissance', 'Pop Art', 'Abstract Expressionism', 'Romanticism']",Romanticism,Surrealism,0.4380281865596771,0
502,images/502_img1.jpg,"Table 7 shows sales figures from 20 stores in a retail chain, compiled to compare activity on Monday with that on Friday. Data include the number of sales and average sales amount, as well as the average duration of a shopper's visit in minutes. <image 1> Consider the following statement. Indicate whether the statement is true or false, based on the information provided in the table. Statement: More than half of the stores reported that the average length of a Friday visit exceeded that of a Monday visit.","['True', 'False']",True,True,0.6970924139022827,1
503,images/503_img1.jpg,"A gas-turbine power plant operates on the simple Brayton cycle between the pressure limits of 100 and 1600 kPa.The working fluid is air, which enters the compressor at 40°C at a rate of 850 m^3/min and leaves the turbine at 650°C. Using variable specific heats for air and assuming a compressor isentropic efficiency of 85 percent and a turbine isentropic efficiency of 88 percent, determine (1) the net power output and (2) the back work ratio.<image 1>","['(1) 6200 kW, (2) 0.516', '(1) 6100 kW, (2) 0.526', '(1) 6081 kW, (2) 0.536', '(1) 6150 kW, (2) 0.556', '(1) 5900 kW, (2) 0.456', '(1) 6001 kW, (2) 0.436', '(1) 6000 kW, (2) 0.546', '(1) 6050 kW, (2) 0.446', '(1) 6181 kW, (2) 0.536']","(1) 6081 kW, (2) 0.536","(1) 6100 kW, (2) 0.526",0.5810045599937439,0
504,images/504_img1.jpg,"Liquid water enters a 16-kW pump at 100-kPa pressure at a rate of 5 kg/s. Determine the highest pressure the liquid water can have at the exit of the pump. Neglect the kinetic and potential energy changes of water, and take the specific volume of water to be 0.001 m^3/kg.<image 1>","['8300 kPa', '7300 kPa', '4300 kPa', '6300 kPa', '3300 kPa', '2300 kPa', '9300 kPa', '10300 kPa', '5300 kPa']",3300 kPa,100 kPa,0.3571758568286896,0
505,images/505_img1.jpg,Schematic room temperature microstructures for four iron-carbon alloys are shown below. Rank these alloy microstructures (by letter) from most ductile to the least ductile. <image 1>,"['B, D, A, C', 'A, D, C, B', 'C, D, A, B', 'B, A, D, C', 'D, B, C, A', 'C, A, B, D', 'D, A, C, B', 'A, B, D, C', 'A, B, C, D', 'D, C, B, A']","C, A, B, D",B,0.3761532306671142,0
506,images/506_img1.jpg,What is the title of this design?<image 1>,"['Stove design', 'Kitchen Design', 'Oriole stove', 'Oriole Cooker', 'Stovetop Design', 'Design title', 'Oriole', 'Cooking Stove', 'Modern Stove', 'Vintage Stove']",Oriole stove,Oriole stove,0.5799561142921448,1
507,images/507_img1.jpg,"In the phylogenetic tree shown, which organism is the most recent common ancestor of organisms 1 and 3? <image 1>","['Organism D', 'Organism A', 'Organism C', 'Organism B']",Organism B,Organism B,0.2694784104824066,1
508,images/508_img1.jpg,"A residential heat pump has a coefficient of performance of 2.4. How much heating effect, in Btu/h, will result when 5 hp is supplied to this heat pump?<image 1>","['$\\dot{Q}_{H}=30530\\frac{Btu}{h}$', '$\\dot{Q}_{H}=24530\\frac{Btu}{h}$', '$\\dot{Q}_{H}=26530\\frac{Btu}{h}$', '$\\dot{Q}_{H}=29530\\frac{Btu}{h}$', '$\\dot{Q}_{H}=27530\\frac{Btu}{h}$', '$\\dot{Q}_{H}=32530\\frac{Btu}{h}$', '$\\dot{Q}_{H}=35530\\frac{Btu}{h}$', '$\\dot{Q}_{H}=28530\\frac{Btu}{h}$', '$\\dot{Q}_{H}=31530\\frac{Btu}{h}$']",$\dot{Q}_{H}=30530\frac{Btu}{h}$,24530,0.4422488808631897,0
510,images/510_img1.jpg,<image 1>In this map countries are sized by:,"['amount of money which is spend on milita y.', 'average life expectancy', 'average education level.', 'population size', 'literacy rate', 'GDP', 'number of spoken languages', 'wealth 2021 years ago.', 'CO_2-emissions', 'land area']",wealth 2021 years ago.,Population size,0.5566612482070923,0
512,images/512_img1.jpg,"In a previous year, the weights of the members of the San Francisco 49ers and the Dallas Cowboys were published in the San Jose Mercury News. The factual data were compiled into the following table. <image 1> Suppose that you randomly select one player from the 49ers or Cowboys. Find the probability that his shirt number is from 1 to 33 GIVEN that he weighs at most 210 pounds.","['24/33', '29/33', '22/33', '27/33', '28/33', '25/33', '30/33', '26/33', '23/33', '21/33']",21/33,24/33,0.7694867253303528,0
514,images/514_img1.jpg,"Below are the estimation results of a linear regression model testscri = $\beta $0 + $\beta $1Di + ui, where Di = 1 if stri < 20 and Di = 0 otherwise. What is the interpretation of $\beta $1? <image 1>","['For every 1 unit increase in Di, testscri increases $\\beta $1 units.', 'Difference in the population means of two groups,Di=1 and Di=0.', '$\\beta $1 is the intercept of the regression line when Di=1.', '$\\beta $1 is the slope of the regression line when Di=1.', '$\\beta $1 is the slope of the regression line when Di=0.', 'For every 1 unit decrease in Di, testscri decreases $\\beta $1 units.', '$\\beta $1 is the intercept of the regression line when Di=0.', 'Difference in the population means of two groups,Di=1 and Di=2.', 'Difference in the population means of two groups,Di=0 and Di=1.']","Difference in the population means of two groups,Di=1 and Di=0.","Difference in the population means of two groups,Di=1 and Di=0.",0.3468338847160339,1
515,images/515_img1.jpg,Who is depicted in <image 1> by Malcolm Drummond?,"['Robert Bevan', 'Charles Ginner', 'John Nash', 'William Ratcliffe', 'Ethel Sands', 'Spencer Gore', 'Harold Gilman', 'Walter Sickert', 'Lucien Pissarro', 'Vanessa Bell']",Charles Ginner,Spencer gore,0.2604556381702423,0
516,images/516_img1.jpg,<image 1> What goods were most likely to have been traded among the cities shown on the map?,"['Rice and sugar', 'Fruits and vegetables', 'Corn and beans', 'Cotton and tobacco', 'Barley and oats', 'Fish and seafood', 'Millet and coffee', 'Meat and dairy products', 'Potatoes and tomatoes', 'Sorghum and wheat']",Corn and beans,Fish and seafood,0.6302754878997803,0
517,images/517_img1.jpg,The flow of energy through an ecosystem involves many energy transfers. The diagram below is a simplified version that summarizes the transfer of energy that eventually powers muscle activity: <image 1>. The process of cellular respiration is represented by:,"['arrow A and B only.', 'arrows A and D only.', 'arrow C and D only.', 'arrow B and C only.', 'arrow C only.', 'arrow A only.', 'arrows A, B, and C.', 'arrow B only.', 'arrows B, C, and D.', 'arrow A and C only.']",arrow B only.,Arrow A and C only.,0.5328062176704407,0
518,images/518_img1.jpg,"Two land agents are interested in purchasing land for their competing companies. Company A has three options on how to buy its land, and Company B has four options on how to buy its land. They found that depending on how each company chooses the way they purchase their land, they will take some of the other company's business. They found the amounts to be as in the following payoff matrix: Percent of business going from Company B to Company A (Note: A negative percent goes from Company A to Company B). <image 1> What is the best strategy for Company A?","['A4', 'B1', 'Both A1 and A2', 'A3', 'A1', 'A2', 'B2', 'B3', 'B4']",A3,A1,0.5645935535430908,0
519,images/519_img1.jpg,"If two species eat a different diet but one of the food sources is eliminated and both species are forced to eat the same foods, what change in the hybrid zone is most likely to occur? <image 1>","['Coexistence', 'Fusion', 'Divergence', 'Isolation', 'Reinforcement', 'Convergence', 'Stability', 'Disruption', 'Segregation']",Fusion,Fusion,0.3227619230747223,1
520,images/520_img1.jpg,Who is the designer of the chair? <image 1>,"['Spanish', 'American', 'Japanese', 'Dutch', 'French', 'British', 'Swedish', 'Italian', 'Danish', 'German']",Dutch,American,0.29237100481987,0
521,images/521_img1.jpg,Which statement about the figure is correct? <image 1>,"['This patient will benefit from molecular studies searching for the presence of allelic loss on 1p and/or 19q chromosomes', 'Some patients may present with long-standing signs, suggesting a pre-existing tumor of lower grade', 'Increased cellularity, cellular atypia and high mitotic activity are characteristics of anaplastic oligodendroglioma', 'If these tumors also show endothelial proliferation and pseudo-palisading necrosis, we should call them GBM', 'Only D is correct', 'A, B and C are correct']","A, B and C are correct",A,0.460646778345108,0
522,images/522_img1.jpg,A in <image 1> is adjacent matrix of G. What are the radius and diameter of G?,"['2,5', '2,3', '1,2', '3,4', '4,3', '2,4', '2,2', '4,2', '3,3', '3,2']","2,3","2,3",0.4354006350040436,0
523,images/523_img1.jpg,<image 1> The table of data obtained from www.baseball-almanac.com shows hit information for four well known baseball players. Suppose that one hit from the table is randomly selected. Find P(hit was made by Babe Ruth).,"['4189/12351', '12351/4189', '583/12351', '583/2873', '1518/12351', '4189/2873', '1518/2873', '2873/12351', '12351/2873', '1518/4189']",2873/12351,1518/12351,0.3583766222000122,0
524,images/524_img1.jpg,Which option best describes the image? (<image 1>) ,"['made using traditional Eastern Shoshone symbols and patterns', 'worn by an Eastern Shoshone chief or accomplished warrior', 'displayed in a public space as a symbol of Eastern Shoshone culture', 'used in traditional Eastern Shoshone ceremonies and rituals', 'composed of motifs commonly found on traditional Puebloan pottery', 'inspired by the natural landscape of the Eastern Shoshone territory', ""sold to tourists to help support members of the artist's tribe"", 'painted on an animal hide using natural pigments and stencils', 'created as a form of storytelling and historical record keeping', 'crafted as a representation of Eastern Shoshone mythology']",painted on an animal hide using natural pigments and stencils,Made using traditional Eastern Shoshone symbols and patterns,0.3951652646064758,0
525,images/525_img1.jpg,Choose the name for the following interval <image 1>,"['minor 3rd', 'perfect 4th', 'minor 2nd', 'major 3rd', 'diminished 5th', 'augmented 2nd', 'perfect 5th', 'diminished 3rd', 'major 6th', 'augmented 3rd']",major 3rd,Minor 3rd,0.4006870687007904,0
527,images/527_img1.jpg,The <image 1> shows Vertical and lateral thinking in technologies. What inspiration does it give us when dealing with problems?,"['Optimism', 'Self-reliance', 'Critical thinking', 'Associative logic', 'Unity', 'Ask for help', 'Open-mindedness', 'Creativity', 'Persistence', 'Reflect more']",Ask for help,Creativity,0.4515080153942108,0
528,images/528_img1.jpg,"Refer to the figure <image 1>, which term describes an adaptation of a natural home-based learning strategy used with groups of beginning readers in school settings, where Big Books are presented to groups in a sequence proposed by Holdaway?","['Phonics Instruction', 'Partner Reading', 'Concept Picture Book', 'Interactive Read-Alouds', ""Reader's Theatre"", 'Shared-book Experience', 'Memoirs', 'Guided Reading', 'Literature Circles', 'Survival And Adventure']",Survival And Adventure,Partner Reading,0.324236661195755,0
529,images/529_img1.jpg,"For setting out a rectangular platfonn ABCD, a rotating construction laser was used. It gave a reading of 0.878 m on a temporary B.M., having a level 45.110 m. The platfonn has a cross fall of 1 in 1000 longitudinally and 1 in 250 transversely. If the platfonn is 8 m longitudinally, i.e., along AD or BD, and 40 m transversely, i.e., along AB or DC, detennine the offsets from the laser beam to the comers of the platfonn. The lowest comer A has a level 45.30 m.<image 1>","['Offsets to corner A = 0.688 m;Offsets to corner B = 0.628 m;Offsets to corner C = 0.520 m;Offsets to corner D = 0.780 m', 'Offsets to corner A = 0.488 m;Offsets to corner B = 0.528 m;Offsets to corner C = 0.520 m;Offsets to corner D = 0.680 m', 'Offsets to corner A = 0.188 m;Offsets to corner B = 0.528 m;Offsets to corner C = 0.520 m;Offsets to corner D = 0.680 m', 'Offsets to corner A = 0.288 m;Offsets to corner B = 0.528 m;Offsets to corner C = 0.520 m;Offsets to corner D = 0.680 m', 'Offsets to corner A = 0.588 m;Offsets to corner B = 0.528 m;Offsets to corner C = 0.620 m;Offsets to corner D = 0.780 m', 'Offsets to corner A = 0.688 m;Offsets to corner B = 0.428 m;Offsets to corner C = 0.620 m;Offsets to corner D = 0.780 m', 'Offsets to corner A = 0.588 m;Offsets to corner B = 0.628 m;Offsets to corner C = 0.620 m;Offsets to corner D = 0.780 m', 'Offsets to corner A = 0.688 m;Offsets to corner B = 0.528 m;Offsets to corner C = 0.520 m;Offsets to corner D = 0.680 m', 'Offsets to corner A = 0.788 m;Offsets to corner B = 0.528 m;Offsets to corner C = 0.620 m;Offsets to corner D = 0.680 m', 'Offsets to corner A = 0.788 m;Offsets to corner B = 0.428 m;Offsets to corner C = 0.520 m;Offsets to corner D = 0.680 m']",Offsets to corner A = 0.688 m;Offsets to corner B = 0.528 m;Offsets to corner C = 0.520 m;Offsets to corner D = 0.680 m,Offsets to corner A = 0.688 m;Offsets to corner B =,0.5457867383956909,0
